id,path,label
81,imageset/train/0/n01440764_1063.JPEG,0
82,imageset/train/0/n01440764_10649.JPEG,0
83,imageset/train/0/n01440764_10667.JPEG,0
84,imageset/train/0/n01440764_10698.JPEG,0
85,imageset/train/0/n01440764_107.JPEG,0
86,imageset/train/0/n01440764_10716.JPEG,0
87,imageset/train/0/n01440764_10726.JPEG,0
88,imageset/train/0/n01440764_10733.JPEG,0
89,imageset/train/0/n01440764_10738.JPEG,0
90,imageset/train/0/n01440764_10744.JPEG,0
91,imageset/train/0/n01440764_10756.JPEG,0
92,imageset/train/0/n01440764_10779.JPEG,0
93,imageset/train/0/n01440764_10783.JPEG,0
94,imageset/train/0/n01440764_10787.JPEG,0
95,imageset/train/0/n01440764_10845.JPEG,0
96,imageset/train/0/n01440764_10847.JPEG,0
97,imageset/train/0/n01440764_10878.JPEG,0
98,imageset/train/0/n01440764_10969.JPEG,0
99,imageset/train/0/n01440764_10979.JPEG,0
100,imageset/train/0/n01440764_10995.JPEG,0
101,imageset/train/0/n01440764_11018.JPEG,0
102,imageset/train/0/n01440764_11044.JPEG,0
103,imageset/train/0/n01440764_11063.JPEG,0
104,imageset/train/0/n01440764_1108.JPEG,0
105,imageset/train/0/n01440764_11085.JPEG,0
106,imageset/train/0/n01440764_1113.JPEG,0
107,imageset/train/0/n01440764_11145.JPEG,0
108,imageset/train/0/n01440764_11155.JPEG,0
109,imageset/train/0/n01440764_11213.JPEG,0
110,imageset/train/0/n01440764_11225.JPEG,0
111,imageset/train/0/n01440764_11314.JPEG,0
112,imageset/train/0/n01440764_11335.JPEG,0
113,imageset/train/0/n01440764_11339.JPEG,0
114,imageset/train/0/n01440764_11346.JPEG,0
115,imageset/train/0/n01440764_1135.JPEG,0
116,imageset/train/0/n01440764_11396.JPEG,0
117,imageset/train/0/n01440764_11424.JPEG,0
118,imageset/train/0/n01440764_11444.JPEG,0
119,imageset/train/0/n01440764_1145.JPEG,0
120,imageset/train/0/n01440764_11469.JPEG,0
121,imageset/train/0/n01440764_11486.JPEG,0
122,imageset/train/0/n01440764_11507.JPEG,0
123,imageset/train/0/n01440764_11534.JPEG,0
124,imageset/train/0/n01440764_11537.JPEG,0
125,imageset/train/0/n01440764_1154.JPEG,0
126,imageset/train/0/n01440764_11547.JPEG,0
127,imageset/train/0/n01440764_1155.JPEG,0
128,imageset/train/0/n01440764_11566.JPEG,0
129,imageset/train/0/n01440764_11586.JPEG,0
130,imageset/train/0/n01440764_11588.JPEG,0
131,imageset/train/0/n01440764_11593.JPEG,0
132,imageset/train/0/n01440764_11607.JPEG,0
133,imageset/train/0/n01440764_11609.JPEG,0
134,imageset/train/0/n01440764_11626.JPEG,0
135,imageset/train/0/n01440764_11636.JPEG,0
136,imageset/train/0/n01440764_11656.JPEG,0
137,imageset/train/0/n01440764_11665.JPEG,0
138,imageset/train/0/n01440764_11667.JPEG,0
139,imageset/train/0/n01440764_11668.JPEG,0
140,imageset/train/0/n01440764_11673.JPEG,0
141,imageset/train/0/n01440764_11677.JPEG,0
142,imageset/train/0/n01440764_11679.JPEG,0
143,imageset/train/0/n01440764_11723.JPEG,0
144,imageset/train/0/n01440764_11726.JPEG,0
145,imageset/train/0/n01440764_11734.JPEG,0
146,imageset/train/0/n01440764_11736.JPEG,0
147,imageset/train/0/n01440764_11745.JPEG,0
148,imageset/train/0/n01440764_11787.JPEG,0
149,imageset/train/0/n01440764_11797.JPEG,0
150,imageset/train/0/n01440764_11807.JPEG,0
151,imageset/train/0/n01440764_11816.JPEG,0
152,imageset/train/0/n01440764_11825.JPEG,0
153,imageset/train/0/n01440764_11838.JPEG,0
154,imageset/train/0/n01440764_1185.JPEG,0
155,imageset/train/0/n01440764_11887.JPEG,0
156,imageset/train/0/n01440764_11897.JPEG,0
157,imageset/train/0/n01440764_11905.JPEG,0
158,imageset/train/0/n01440764_11914.JPEG,0
159,imageset/train/0/n01440764_11974.JPEG,0
160,imageset/train/0/n01440764_11987.JPEG,0
161,imageset/train/0/n01440764_12023.JPEG,0
162,imageset/train/0/n01440764_12037.JPEG,0
163,imageset/train/0/n01440764_12063.JPEG,0
164,imageset/train/0/n01440764_12069.JPEG,0
165,imageset/train/0/n01440764_12077.JPEG,0
166,imageset/train/0/n01440764_12129.JPEG,0
167,imageset/train/0/n01440764_12157.JPEG,0
168,imageset/train/0/n01440764_12178.JPEG,0
169,imageset/train/0/n01440764_12188.JPEG,0
170,imageset/train/0/n01440764_12204.JPEG,0
171,imageset/train/0/n01440764_12208.JPEG,0
172,imageset/train/0/n01440764_12239.JPEG,0
173,imageset/train/0/n01440764_12255.JPEG,0
174,imageset/train/0/n01440764_12276.JPEG,0
175,imageset/train/0/n01440764_12279.JPEG,0
176,imageset/train/0/n01440764_12283.JPEG,0
177,imageset/train/0/n01440764_12289.JPEG,0
178,imageset/train/0/n01440764_12293.JPEG,0
179,imageset/train/0/n01440764_12308.JPEG,0
180,imageset/train/0/n01440764_12314.JPEG,0
181,imageset/train/0/n01440764_12329.JPEG,0
182,imageset/train/0/n01440764_12339.JPEG,0
183,imageset/train/0/n01440764_12384.JPEG,0
184,imageset/train/0/n01440764_12388.JPEG,0
185,imageset/train/0/n01440764_12405.JPEG,0
186,imageset/train/0/n01440764_12423.JPEG,0
187,imageset/train/0/n01440764_12433.JPEG,0
188,imageset/train/0/n01440764_12435.JPEG,0
189,imageset/train/0/n01440764_1244.JPEG,0
190,imageset/train/0/n01440764_12446.JPEG,0
191,imageset/train/0/n01440764_1245.JPEG,0
192,imageset/train/0/n01440764_12468.JPEG,0
193,imageset/train/0/n01440764_12494.JPEG,0
194,imageset/train/0/n01440764_12498.JPEG,0
195,imageset/train/0/n01440764_12523.JPEG,0
196,imageset/train/0/n01440764_12534.JPEG,0
197,imageset/train/0/n01440764_12548.JPEG,0
198,imageset/train/0/n01440764_12554.JPEG,0
199,imageset/train/0/n01440764_12557.JPEG,0
200,imageset/train/0/n01440764_12573.JPEG,0
201,imageset/train/0/n01440764_12586.JPEG,0
202,imageset/train/0/n01440764_12595.JPEG,0
203,imageset/train/0/n01440764_12619.JPEG,0
204,imageset/train/0/n01440764_1263.JPEG,0
205,imageset/train/0/n01440764_12635.JPEG,0
206,imageset/train/0/n01440764_12659.JPEG,0
207,imageset/train/0/n01440764_12689.JPEG,0
208,imageset/train/0/n01440764_12708.JPEG,0
209,imageset/train/0/n01440764_1278.JPEG,0
210,imageset/train/0/n01440764_12785.JPEG,0
211,imageset/train/0/n01440764_12817.JPEG,0
212,imageset/train/0/n01440764_1284.JPEG,0
213,imageset/train/0/n01440764_12848.JPEG,0
214,imageset/train/0/n01440764_12889.JPEG,0
215,imageset/train/0/n01440764_12898.JPEG,0
216,imageset/train/0/n01440764_12917.JPEG,0
217,imageset/train/0/n01440764_12925.JPEG,0
218,imageset/train/0/n01440764_12957.JPEG,0
219,imageset/train/0/n01440764_12996.JPEG,0
220,imageset/train/0/n01440764_13009.JPEG,0
221,imageset/train/0/n01440764_13035.JPEG,0
222,imageset/train/0/n01440764_13059.JPEG,0
223,imageset/train/0/n01440764_13068.JPEG,0
224,imageset/train/0/n01440764_13116.JPEG,0
225,imageset/train/0/n01440764_1313.JPEG,0
226,imageset/train/0/n01440764_13133.JPEG,0
227,imageset/train/0/n01440764_13138.JPEG,0
228,imageset/train/0/n01440764_13144.JPEG,0
229,imageset/train/0/n01440764_13183.JPEG,0
230,imageset/train/0/n01440764_13208.JPEG,0
231,imageset/train/0/n01440764_13255.JPEG,0
232,imageset/train/0/n01440764_13257.JPEG,0
233,imageset/train/0/n01440764_13274.JPEG,0
234,imageset/train/0/n01440764_13275.JPEG,0
235,imageset/train/0/n01440764_13304.JPEG,0
236,imageset/train/0/n01440764_13316.JPEG,0
237,imageset/train/0/n01440764_13344.JPEG,0
238,imageset/train/0/n01440764_1336.JPEG,0
239,imageset/train/0/n01440764_13363.JPEG,0
240,imageset/train/0/n01440764_13368.JPEG,0
241,imageset/train/0/n01440764_1337.JPEG,0
242,imageset/train/0/n01440764_13375.JPEG,0
243,imageset/train/0/n01440764_13397.JPEG,0
244,imageset/train/0/n01440764_13415.JPEG,0
245,imageset/train/0/n01440764_13436.JPEG,0
246,imageset/train/0/n01440764_13464.JPEG,0
247,imageset/train/0/n01440764_13468.JPEG,0
248,imageset/train/0/n01440764_13489.JPEG,0
249,imageset/train/0/n01440764_13495.JPEG,0
250,imageset/train/0/n01440764_13545.JPEG,0
251,imageset/train/0/n01440764_13575.JPEG,0
252,imageset/train/0/n01440764_13625.JPEG,0
253,imageset/train/0/n01440764_13643.JPEG,0
254,imageset/train/0/n01440764_13654.JPEG,0
255,imageset/train/0/n01440764_13679.JPEG,0
256,imageset/train/0/n01440764_13694.JPEG,0
257,imageset/train/0/n01440764_137.JPEG,0
258,imageset/train/0/n01440764_13739.JPEG,0
259,imageset/train/0/n01440764_13744.JPEG,0
260,imageset/train/0/n01440764_13749.JPEG,0
261,imageset/train/0/n01440764_13757.JPEG,0
262,imageset/train/0/n01440764_13766.JPEG,0
263,imageset/train/0/n01440764_1379.JPEG,0
264,imageset/train/0/n01440764_13797.JPEG,0
265,imageset/train/0/n01440764_13806.JPEG,0
266,imageset/train/0/n01440764_13828.JPEG,0
267,imageset/train/0/n01440764_1383.JPEG,0
268,imageset/train/0/n01440764_13855.JPEG,0
269,imageset/train/0/n01440764_13895.JPEG,0
270,imageset/train/0/n01440764_13905.JPEG,0
271,imageset/train/0/n01440764_13935.JPEG,0
272,imageset/train/0/n01440764_13947.JPEG,0
273,imageset/train/0/n01440764_13956.JPEG,0
274,imageset/train/0/n01440764_13966.JPEG,0
275,imageset/train/0/n01440764_13974.JPEG,0
276,imageset/train/0/n01440764_13978.JPEG,0
277,imageset/train/0/n01440764_13989.JPEG,0
278,imageset/train/0/n01440764_13993.JPEG,0
279,imageset/train/0/n01440764_14005.JPEG,0
280,imageset/train/0/n01440764_14025.JPEG,0
281,imageset/train/0/n01440764_14027.JPEG,0
282,imageset/train/0/n01440764_14034.JPEG,0
283,imageset/train/0/n01440764_14053.JPEG,0
284,imageset/train/0/n01440764_14074.JPEG,0
285,imageset/train/0/n01440764_14098.JPEG,0
286,imageset/train/0/n01440764_14169.JPEG,0
287,imageset/train/0/n01440764_14176.JPEG,0
288,imageset/train/0/n01440764_14233.JPEG,0
289,imageset/train/0/n01440764_14249.JPEG,0
290,imageset/train/0/n01440764_14274.JPEG,0
291,imageset/train/0/n01440764_14286.JPEG,0
292,imageset/train/0/n01440764_14294.JPEG,0
293,imageset/train/0/n01440764_14339.JPEG,0
294,imageset/train/0/n01440764_14383.JPEG,0
295,imageset/train/0/n01440764_14405.JPEG,0
296,imageset/train/0/n01440764_14435.JPEG,0
297,imageset/train/0/n01440764_14448.JPEG,0
298,imageset/train/0/n01440764_14489.JPEG,0
299,imageset/train/0/n01440764_14506.JPEG,0
300,imageset/train/0/n01440764_14524.JPEG,0
301,imageset/train/0/n01440764_14549.JPEG,0
302,imageset/train/0/n01440764_14555.JPEG,0
303,imageset/train/0/n01440764_14559.JPEG,0
304,imageset/train/0/n01440764_14609.JPEG,0
305,imageset/train/0/n01440764_14624.JPEG,0
306,imageset/train/0/n01440764_14633.JPEG,0
307,imageset/train/0/n01440764_14634.JPEG,0
308,imageset/train/0/n01440764_14639.JPEG,0
309,imageset/train/0/n01440764_14685.JPEG,0
310,imageset/train/0/n01440764_1469.JPEG,0
311,imageset/train/0/n01440764_14779.JPEG,0
312,imageset/train/0/n01440764_1478.JPEG,0
313,imageset/train/0/n01440764_148.JPEG,0
314,imageset/train/0/n01440764_14855.JPEG,0
315,imageset/train/0/n01440764_14885.JPEG,0
316,imageset/train/0/n01440764_14893.JPEG,0
317,imageset/train/0/n01440764_14907.JPEG,0
318,imageset/train/0/n01440764_15008.JPEG,0
319,imageset/train/0/n01440764_15049.JPEG,0
320,imageset/train/0/n01440764_15073.JPEG,0
321,imageset/train/0/n01440764_1514.JPEG,0
322,imageset/train/0/n01440764_15203.JPEG,0
323,imageset/train/0/n01440764_1537.JPEG,0
324,imageset/train/0/n01440764_15453.JPEG,0
325,imageset/train/0/n01440764_1559.JPEG,0
326,imageset/train/0/n01440764_1564.JPEG,0
327,imageset/train/0/n01440764_1566.JPEG,0
328,imageset/train/0/n01440764_15678.JPEG,0
329,imageset/train/0/n01440764_1577.JPEG,0
330,imageset/train/0/n01440764_1608.JPEG,0
331,imageset/train/0/n01440764_16348.JPEG,0
332,imageset/train/0/n01440764_1656.JPEG,0
333,imageset/train/0/n01440764_1657.JPEG,0
334,imageset/train/0/n01440764_1666.JPEG,0
335,imageset/train/0/n01440764_16857.JPEG,0
336,imageset/train/0/n01440764_16906.JPEG,0
337,imageset/train/0/n01440764_16957.JPEG,0
338,imageset/train/0/n01440764_16969.JPEG,0
339,imageset/train/0/n01440764_1703.JPEG,0
340,imageset/train/0/n01440764_17058.JPEG,0
341,imageset/train/0/n01440764_1713.JPEG,0
342,imageset/train/0/n01440764_17174.JPEG,0
343,imageset/train/0/n01440764_1735.JPEG,0
344,imageset/train/0/n01440764_17454.JPEG,0
345,imageset/train/0/n01440764_17514.JPEG,0
346,imageset/train/0/n01440764_1764.JPEG,0
347,imageset/train/0/n01440764_1766.JPEG,0
348,imageset/train/0/n01440764_1775.JPEG,0
349,imageset/train/0/n01440764_1778.JPEG,0
350,imageset/train/0/n01440764_17789.JPEG,0
351,imageset/train/0/n01440764_17896.JPEG,0
352,imageset/train/0/n01440764_17927.JPEG,0
353,imageset/train/0/n01440764_1793.JPEG,0
354,imageset/train/0/n01440764_1798.JPEG,0
355,imageset/train/0/n01440764_18.JPEG,0
356,imageset/train/0/n01440764_18128.JPEG,0
357,imageset/train/0/n01440764_1827.JPEG,0
358,imageset/train/0/n01440764_1869.JPEG,0
359,imageset/train/0/n01440764_188.JPEG,0
360,imageset/train/0/n01440764_19003.JPEG,0
361,imageset/train/0/n01440764_19005.JPEG,0
362,imageset/train/0/n01440764_19035.JPEG,0
363,imageset/train/0/n01440764_1905.JPEG,0
364,imageset/train/0/n01440764_19119.JPEG,0
365,imageset/train/0/n01440764_19197.JPEG,0
366,imageset/train/0/n01440764_19219.JPEG,0
367,imageset/train/0/n01440764_19403.JPEG,0
368,imageset/train/0/n01440764_1973.JPEG,0
369,imageset/train/0/n01440764_19759.JPEG,0
370,imageset/train/0/n01440764_19777.JPEG,0
371,imageset/train/0/n01440764_19807.JPEG,0
372,imageset/train/0/n01440764_19938.JPEG,0
373,imageset/train/0/n01440764_1995.JPEG,0
374,imageset/train/0/n01440764_2006.JPEG,0
375,imageset/train/0/n01440764_2015.JPEG,0
376,imageset/train/0/n01440764_2018.JPEG,0
377,imageset/train/0/n01440764_20299.JPEG,0
378,imageset/train/0/n01440764_20316.JPEG,0
379,imageset/train/0/n01440764_2043.JPEG,0
380,imageset/train/0/n01440764_20434.JPEG,0
381,imageset/train/0/n01440764_20523.JPEG,0
382,imageset/train/0/n01440764_20915.JPEG,0
383,imageset/train/0/n01440764_2094.JPEG,0
384,imageset/train/0/n01440764_2095.JPEG,0
385,imageset/train/0/n01440764_2098.JPEG,0
386,imageset/train/0/n01440764_21005.JPEG,0
387,imageset/train/0/n01440764_21043.JPEG,0
388,imageset/train/0/n01440764_21095.JPEG,0
389,imageset/train/0/n01440764_2117.JPEG,0
390,imageset/train/0/n01440764_2118.JPEG,0
391,imageset/train/0/n01440764_2144.JPEG,0
392,imageset/train/0/n01440764_2159.JPEG,0
393,imageset/train/0/n01440764_21603.JPEG,0
394,imageset/train/0/n01440764_21695.JPEG,0
395,imageset/train/0/n01440764_21809.JPEG,0
396,imageset/train/0/n01440764_21955.JPEG,0
397,imageset/train/0/n01440764_2196.JPEG,0
398,imageset/train/0/n01440764_22029.JPEG,0
399,imageset/train/0/n01440764_22135.JPEG,0
400,imageset/train/0/n01440764_22277.JPEG,0
401,imageset/train/0/n01440764_2255.JPEG,0
402,imageset/train/0/n01440764_22706.JPEG,0
403,imageset/train/0/n01440764_2275.JPEG,0
404,imageset/train/0/n01440764_22773.JPEG,0
405,imageset/train/0/n01440764_22873.JPEG,0
406,imageset/train/0/n01440764_22948.JPEG,0
407,imageset/train/0/n01440764_22963.JPEG,0
408,imageset/train/0/n01440764_2298.JPEG,0
409,imageset/train/0/n01440764_2314.JPEG,0
410,imageset/train/0/n01440764_23259.JPEG,0
411,imageset/train/0/n01440764_23379.JPEG,0
412,imageset/train/0/n01440764_23447.JPEG,0
413,imageset/train/0/n01440764_23493.JPEG,0
414,imageset/train/0/n01440764_23606.JPEG,0
415,imageset/train/0/n01440764_23629.JPEG,0
416,imageset/train/0/n01440764_23646.JPEG,0
417,imageset/train/0/n01440764_2369.JPEG,0
418,imageset/train/0/n01440764_237.JPEG,0
419,imageset/train/0/n01440764_2375.JPEG,0
420,imageset/train/0/n01440764_2385.JPEG,0
421,imageset/train/0/n01440764_239.JPEG,0
422,imageset/train/0/n01440764_24047.JPEG,0
423,imageset/train/0/n01440764_2418.JPEG,0
424,imageset/train/0/n01440764_2427.JPEG,0
425,imageset/train/0/n01440764_24299.JPEG,0
426,imageset/train/0/n01440764_2433.JPEG,0
427,imageset/train/0/n01440764_2465.JPEG,0
428,imageset/train/0/n01440764_24828.JPEG,0
429,imageset/train/0/n01440764_25064.JPEG,0
430,imageset/train/0/n01440764_25148.JPEG,0
431,imageset/train/0/n01440764_2544.JPEG,0
432,imageset/train/0/n01440764_2546.JPEG,0
433,imageset/train/0/n01440764_25478.JPEG,0
434,imageset/train/0/n01440764_2563.JPEG,0
435,imageset/train/0/n01440764_2574.JPEG,0
436,imageset/train/0/n01440764_2575.JPEG,0
437,imageset/train/0/n01440764_2577.JPEG,0
438,imageset/train/0/n01440764_26006.JPEG,0
439,imageset/train/0/n01440764_26234.JPEG,0
440,imageset/train/0/n01440764_26257.JPEG,0
441,imageset/train/0/n01440764_2627.JPEG,0
442,imageset/train/0/n01440764_2628.JPEG,0
443,imageset/train/0/n01440764_2633.JPEG,0
444,imageset/train/0/n01440764_2636.JPEG,0
445,imageset/train/0/n01440764_2646.JPEG,0
446,imageset/train/0/n01440764_26515.JPEG,0
447,imageset/train/0/n01440764_26569.JPEG,0
448,imageset/train/0/n01440764_26659.JPEG,0
449,imageset/train/0/n01440764_26698.JPEG,0
450,imageset/train/0/n01440764_2675.JPEG,0
451,imageset/train/0/n01440764_26775.JPEG,0
452,imageset/train/0/n01440764_2679.JPEG,0
453,imageset/train/0/n01440764_2684.JPEG,0
454,imageset/train/0/n01440764_26948.JPEG,0
455,imageset/train/0/n01440764_2699.JPEG,0
456,imageset/train/0/n01440764_2708.JPEG,0
457,imageset/train/0/n01440764_27183.JPEG,0
458,imageset/train/0/n01440764_2729.JPEG,0
459,imageset/train/0/n01440764_27339.JPEG,0
460,imageset/train/0/n01440764_27713.JPEG,0
461,imageset/train/0/n01440764_27895.JPEG,0
462,imageset/train/0/n01440764_2803.JPEG,0
463,imageset/train/0/n01440764_2816.JPEG,0
464,imageset/train/0/n01440764_2823.JPEG,0
465,imageset/train/0/n01440764_2825.JPEG,0
466,imageset/train/0/n01440764_28275.JPEG,0
467,imageset/train/0/n01440764_28293.JPEG,0
468,imageset/train/0/n01440764_2835.JPEG,0
469,imageset/train/0/n01440764_28394.JPEG,0
470,imageset/train/0/n01440764_28418.JPEG,0
471,imageset/train/0/n01440764_2853.JPEG,0
472,imageset/train/0/n01440764_2864.JPEG,0
473,imageset/train/0/n01440764_2866.JPEG,0
474,imageset/train/0/n01440764_2874.JPEG,0
475,imageset/train/0/n01440764_29057.JPEG,0
476,imageset/train/0/n01440764_2919.JPEG,0
477,imageset/train/0/n01440764_2923.JPEG,0
478,imageset/train/0/n01440764_2939.JPEG,0
479,imageset/train/0/n01440764_2945.JPEG,0
480,imageset/train/0/n01440764_2948.JPEG,0
481,imageset/train/0/n01440764_297.JPEG,0
482,imageset/train/0/n01440764_29769.JPEG,0
483,imageset/train/0/n01440764_2978.JPEG,0
484,imageset/train/0/n01440764_29788.JPEG,0
485,imageset/train/0/n01440764_298.JPEG,0
486,imageset/train/0/n01440764_2993.JPEG,0
487,imageset/train/0/n01440764_30045.JPEG,0
488,imageset/train/0/n01440764_30188.JPEG,0
489,imageset/train/0/n01440764_3039.JPEG,0
490,imageset/train/0/n01440764_3048.JPEG,0
491,imageset/train/0/n01440764_30835.JPEG,0
492,imageset/train/0/n01440764_30897.JPEG,0
493,imageset/train/0/n01440764_3096.JPEG,0
494,imageset/train/0/n01440764_3098.JPEG,0
495,imageset/train/0/n01440764_30985.JPEG,0
496,imageset/train/0/n01440764_31129.JPEG,0
497,imageset/train/0/n01440764_31215.JPEG,0
498,imageset/train/0/n01440764_31283.JPEG,0
499,imageset/train/0/n01440764_3129.JPEG,0
500,imageset/train/0/n01440764_31293.JPEG,0
501,imageset/train/0/n01440764_31406.JPEG,0
502,imageset/train/0/n01440764_3146.JPEG,0
503,imageset/train/0/n01440764_315.JPEG,0
504,imageset/train/0/n01440764_31518.JPEG,0
505,imageset/train/0/n01440764_31535.JPEG,0
506,imageset/train/0/n01440764_31656.JPEG,0
507,imageset/train/0/n01440764_31679.JPEG,0
508,imageset/train/0/n01440764_31715.JPEG,0
509,imageset/train/0/n01440764_3176.JPEG,0
510,imageset/train/0/n01440764_31953.JPEG,0
511,imageset/train/0/n01440764_3197.JPEG,0
512,imageset/train/0/n01440764_3198.JPEG,0
513,imageset/train/0/n01440764_3199.JPEG,0
514,imageset/train/0/n01440764_32134.JPEG,0
515,imageset/train/0/n01440764_32263.JPEG,0
516,imageset/train/0/n01440764_32328.JPEG,0
517,imageset/train/0/n01440764_3236.JPEG,0
518,imageset/train/0/n01440764_3259.JPEG,0
519,imageset/train/0/n01440764_3269.JPEG,0
520,imageset/train/0/n01440764_3273.JPEG,0
521,imageset/train/0/n01440764_3287.JPEG,0
522,imageset/train/0/n01440764_3289.JPEG,0
523,imageset/train/0/n01440764_3306.JPEG,0
524,imageset/train/0/n01440764_3308.JPEG,0
525,imageset/train/0/n01440764_3325.JPEG,0
526,imageset/train/0/n01440764_334.JPEG,0
527,imageset/train/0/n01440764_3347.JPEG,0
528,imageset/train/0/n01440764_3354.JPEG,0
529,imageset/train/0/n01440764_3365.JPEG,0
530,imageset/train/0/n01440764_3368.JPEG,0
531,imageset/train/0/n01440764_3375.JPEG,0
532,imageset/train/0/n01440764_3393.JPEG,0
533,imageset/train/0/n01440764_3417.JPEG,0
534,imageset/train/0/n01440764_3425.JPEG,0
535,imageset/train/0/n01440764_3428.JPEG,0
536,imageset/train/0/n01440764_345.JPEG,0
537,imageset/train/0/n01440764_3496.JPEG,0
538,imageset/train/0/n01440764_3509.JPEG,0
539,imageset/train/0/n01440764_3546.JPEG,0
540,imageset/train/0/n01440764_3566.JPEG,0
541,imageset/train/0/n01440764_36.JPEG,0
542,imageset/train/0/n01440764_3603.JPEG,0
543,imageset/train/0/n01440764_3614.JPEG,0
544,imageset/train/0/n01440764_3648.JPEG,0
545,imageset/train/0/n01440764_37.JPEG,0
546,imageset/train/0/n01440764_3713.JPEG,0
547,imageset/train/0/n01440764_3724.JPEG,0
